# Time	Values[Relative_Saturation]	
26	0.827621	
26.025	0.827481	
26.05	0.827342	
26.075	0.827202	
26.1	0.827062	
26.125	0.826923	
26.15	0.826783	
26.175	0.826643	
26.2	0.826504	
26.225	0.826364	
26.25	0.826225	
26.275	0.826086	
26.3	0.825946	
26.325	0.825807	
26.35	0.825668	
26.375	0.825528	
26.4	0.825389	
26.425	0.82525	
26.45	0.825111	
26.475	0.824972	
26.5	0.824832	
26.525	0.824693	
26.55	0.824554	
26.575	0.824415	
26.6	0.824276	
26.625	0.824138	
26.65	0.823999	
26.675	0.82386	
26.7	0.823721	
26.725	0.823582	
26.75	0.823444	
26.775	0.823305	
26.8	0.823166	
26.825	0.823028	
26.85	0.822889	
26.875	0.82275	
26.9	0.822612	
26.925	0.822473	
26.95	0.822335	
26.975	0.822197	
27	0.822058	
27.025	0.82192	
27.05	0.821782	
27.075	0.821643	
27.1	0.821505	
27.125	0.821367	
27.15	0.821229	
27.175	0.821091	
27.2	0.820953	
27.225	0.820815	
27.25	0.820677	
27.275	0.820539	
27.3	0.820401	
27.325	0.820263	
27.35	0.820125	
27.375	0.819987	
27.4	0.819849	
27.425	0.819712	
27.45	0.819574	
27.475	0.819436	
27.5	0.819298	
27.525	0.819161	
27.55	0.819023	
27.575	0.818886	
27.6	0.818748	
27.625	0.818611	
27.65	0.818473	
27.675	0.818336	
27.7	0.818199	
27.725	0.818061	
27.75	0.817924	
27.775	0.817787	
27.8	0.81765	
27.825	0.817512	
27.85	0.817375	
27.875	0.817238	
27.9	0.817101	
27.925	0.816964	
27.95	0.816827	
27.975	0.81669	
28	0.816553	
28.025	0.816416	
28.05	0.816279	
28.075	0.816143	
28.1	0.816006	
28.125	0.815869	
28.15	0.815732	
28.175	0.815596	
28.2	0.815459	
28.225	0.815322	
28.25	0.815186	
28.275	0.815049	
28.3	0.814913	
28.325	0.814776	
28.35	0.81464	
28.375	0.814504	
28.4	0.814367	
28.425	0.814231	
28.45	0.814095	
28.475	0.813958	
28.5	0.813822	
28.525	0.813686	
28.55	0.81355	
28.575	0.813414	
28.6	0.813278	
28.625	0.813142	
28.65	0.813006	
28.675	0.81287	
28.7	0.812734	
28.725	0.812598	
28.75	0.812462	
28.775	0.812326	
28.8	0.81219	
28.825	0.812055	
28.85	0.811919	
28.875	0.811783	
28.9	0.811648	
28.925	0.811512	
28.95	0.811377	
28.975	0.811241	
29	0.811105	
29.025	0.81097	
29.05	0.810835	
29.075	0.810699	
29.1	0.810564	
29.125	0.810429	
29.15	0.810293	
29.175	0.810158	
29.2	0.810023	
29.225	0.809888	
29.25	0.809752	
29.275	0.809617	
29.3	0.809482	
29.325	0.809347	
29.35	0.809212	
29.375	0.809077	
29.4	0.808942	
29.425	0.808808	
29.45	0.808673	
29.475	0.808538	
29.5	0.808403	
29.525	0.808268	
29.55	0.808134	
29.575	0.807999	
29.6	0.807864	
29.625	0.80773	
29.65	0.807595	
29.675	0.807461	
29.7	0.807326	
29.725	0.807192	
29.75	0.807057	
29.775	0.806923	
29.8	0.806788	
29.825	0.806654	
29.85	0.80652	
29.875	0.806386	
29.9	0.806251	
29.925	0.806117	
29.95	0.805983	
29.975	0.805849	
30	0.805715	
30.025	0.805581	
30.05	0.805447	
30.075	0.805313	
30.1	0.805179	
30.125	0.805045	
30.15	0.804911	
30.175	0.804777	
30.2	0.804643	
30.225	0.80451	
30.25	0.804376	
30.275	0.804242	
30.3	0.804109	
30.325	0.803975	
30.35	0.803841	
30.375	0.803708	
30.4	0.803574	
30.425	0.803441	
30.45	0.803307	
30.475	0.803174	
30.5	0.803041	
30.525	0.802907	
30.55	0.802774	
30.575	0.802641	
30.6	0.802508	
30.625	0.802374	
30.65	0.802241	
30.675	0.802108	
30.7	0.801975	
30.725	0.801842	
30.75	0.801709	
30.775	0.801576	
30.8	0.801443	
30.825	0.80131	
30.85	0.801177	
30.875	0.801044	
30.9	0.800911	
30.925	0.800779	
30.95	0.800646	
30.975	0.800513	
31	0.800381	
31.025	0.800248	
31.05	0.800115	
31.075	0.799983	
31.1	0.79985	
31.125	0.799718	
31.15	0.799585	
31.175	0.799453	
31.2	0.79932	
31.225	0.799188	
31.25	0.799056	
31.275	0.798923	
31.3	0.798791	
31.325	0.798659	
31.35	0.798527	
31.375	0.798395	
31.4	0.798263	
31.425	0.79813	
31.45	0.797998	
31.475	0.797866	
31.5	0.797734	
31.525	0.797603	
31.55	0.797471	
31.575	0.797339	
31.6	0.797207	
31.625	0.797075	
31.65	0.796943	
31.675	0.796812	
31.7	0.79668	
31.725	0.796548	
31.75	0.796417	
31.775	0.796285	
31.8	0.796153	
31.825	0.796022	
31.85	0.79589	
31.875	0.795759	
31.9	0.795628	
31.925	0.795496	
31.95	0.795365	
31.975	0.795234	
32	0.795102	
32.025	0.794971	
32.05	0.79484	
32.075	0.794709	
32.1	0.794577	
32.125	0.794446	
32.15	0.794315	
32.175	0.794184	
32.2	0.794053	
32.225	0.793922	
32.25	0.793791	
32.275	0.79366	
32.3	0.79353	
32.325	0.793399	
32.35	0.793268	
32.375	0.793137	
32.4	0.793006	
32.425	0.792876	
32.45	0.792745	
32.475	0.792614	
32.5	0.792484	
32.525	0.792353	
32.55	0.792223	
32.575	0.792092	
32.6	0.791962	
32.625	0.791831	
32.65	0.791701	
32.675	0.791571	
32.7	0.79144	
32.725	0.79131	
32.75	0.79118	
32.775	0.79105	
32.8	0.790919	
32.825	0.790789	
32.85	0.790659	
32.875	0.790529	
32.9	0.790399	
32.925	0.790269	
32.95	0.790139	
32.975	0.790009	
33	0.789879	
33.025	0.789749	
33.05	0.78962	
33.075	0.78949	
33.1	0.78936	
33.125	0.78923	
33.15	0.789101	
33.175	0.788971	
33.2	0.788841	
33.225	0.788712	
33.25	0.788582	
33.275	0.788453	
33.3	0.788323	
33.325	0.788194	
33.35	0.788064	
33.375	0.787935	
33.4	0.787805	
33.425	0.787676	
33.45	0.787547	
33.475	0.787418	
33.5	0.787288	
33.525	0.787159	
33.55	0.78703	
33.575	0.786901	
33.6	0.786772	
33.625	0.786643	
33.65	0.786514	
33.675	0.786385	
33.7	0.786256	
33.725	0.786127	
33.75	0.785998	
33.775	0.785869	
33.8	0.78574	
33.825	0.785612	
33.85	0.785483	
33.875	0.785354	
33.9	0.785225	
33.925	0.785097	
33.95	0.784968	
33.975	0.78484	
34	0.784711	
34.025	0.784583	
34.05	0.784454	
34.075	0.784326	
34.1	0.784197	
34.125	0.784069	
34.15	0.78394	
34.175	0.783812	
34.2	0.783684	
34.225	0.783556	
34.25	0.783427	
34.275	0.783299	
34.3	0.783171	
34.325	0.783043	
34.35	0.782915	
34.375	0.782787	
34.4	0.782659	
34.425	0.782531	
34.45	0.782403	
34.475	0.782275	
34.5	0.782147	
34.525	0.782019	
34.55	0.781892	
34.575	0.781764	
34.6	0.781636	
34.625	0.781508	
34.65	0.781381	
34.675	0.781253	
34.7	0.781126	
34.725	0.780998	
34.75	0.78087	
34.775	0.780743	
34.8	0.780616	
34.825	0.780488	
34.85	0.780361	
